-8.460896220635403045e-03,-2.051987493506280888e-03,2.142063120055386083e-04,3.742878545157929483e-06,-8.016443961813632464e-06,-1.959599174187972882e-08
-8.457152908981227860e-03,-2.060004039046519752e-03,2.141867160109502631e-04,3.743743341153573248e-06,-8.016640298451127101e-06,-1.959598683319305201e-08
-8.453408730683589084e-03,-2.068020773627901598e-03,2.141671200208623057e-04,3.744611791513341568e-06,-8.016822031322224070e-06,-1.959598274163267358e-08
-8.449663682208678056e-03,-2.076037682609163833e-03,2.141475240344557567e-04,3.745483654847968249e-06,-8.016989086007415003e-06,-1.959597947115826741e-08
-8.445917760264931573e-03,-2.084054751276483847e-03,2.141279280509074900e-04,3.746358688053316379e-06,-8.017141391886176648e-06,-1.959597702567783509e-08
-8.442170961804716309e-03,-2.092071964847315359e-03,2.141083320693906657e-04,3.747236646370839540e-06,-8.017278882180249176e-06,-1.959597540878257461e-08
-8.438423284025969862e-03,-2.100089308474331010e-03,2.140887360890751916e-04,3.748117283449395308e-06,-8.017401493996870437e-06,-1.959597462348390980e-08
-8.434674724373749863e-03,-2.108106767249223572e-03,2.140691401091282108e-04,3.749000351393698078e-06,-8.017509168370007825e-06,-1.959597467200518964e-08
-8.430925280541755329e-03,-2.116124326206697548e-03,2.140495441287152670e-04,3.749885600831067803e-06,-8.017601850303931351e-06,-1.959597555565726379e-08
-8.427174950473769952e-03,-2.124141970328513249e-03,2.140299481470009011e-04,3.750772780974558934e-06,-8.017679488816344561e-06,-1.959597727481933501e-08
-8.423423732365053346e-03,-2.132159684547428082e-03,2.140103521631497082e-04,3.751661639675412513e-06,-8.017742036980427859e-06,-1.959597982904293244e-08
-8.419671624663661175e-03,-2.140177453751314351e-03,2.139907561763272593e-04,3.752551923490966193e-06,-8.017789451967747508e-06,-1.959598321726090706e-08
-8.415918626071714967e-03,-2.148195262787333006e-03,2.139711601857001552e-04,3.753443377747773861e-06,-8.017821695090337916e-06,-1.959598743808774127e-08
-8.412164735546609484e-03,-2.156213096465993753e-03,2.139515641904364605e-04,3.754335746592904495e-06,-8.017838731841333809e-06,-1.959599249015621140e-08
-8.408409952302142026e-03,-2.164230939565412945e-03,2.139319681897055409e-04,3.755228773062628914e-06,-8.017840531934724874e-06,-1.959599837243357584e-08
-8.404654275809608777e-03,-2.172248776835584462e-03,2.139123721826774937e-04,3.756122199142474412e-06,-8.017827069343389234e-06,-1.959600508445590537e-08
-8.400897705798828288e-03,-2.180266593002581649e-03,2.138927761685224707e-04,3.757015765822604198e-06,-8.017798322335031359e-06,-1.959601262640005121e-08
-8.397140242259093848e-03,-2.188284372772912774e-03,2.138731801464102439e-04,3.757909213166737922e-06,-8.017754273505785562e-06,-1.959602099896516296e-08
-8.393381885440068593e-03,-2.196302100837873444e-03,2.138535841155097996e-04,3.758802280377941999e-06,-8.017694909811996670e-06,-1.959603020305362519e-08
-8.389622635852618179e-03,-2.204319761877903804e-03,2.138339880749892024e-04,3.759694705867972382e-06,-8.017620222600481126e-06,-1.959604023931772605e-08
-8.385862494269560180e-03,-2.212337340566993861e-03,2.138143920240162727e-04,3.760586227331870637e-06,-8.017530207638183306e-06,-1.959605110769284288e-08
-8.382101461726342365e-03,-2.220354821577123078e-03,2.137947959617592379e-04,3.761476581827023457e-06,-8.017424865141814896e-06,-1.959606280705016532e-08
-8.378339539521641177e-03,-2.228372189582723383e-03,2.137751998873883310e-04,3.762365505853136124e-06,-8.017304199808212550e-06,-1.959607533506457139e-08
-8.374576729217876950e-03,-2.236389429265184681e-03,2.137556038000764682e-04,3.763252735433025054e-06,-8.017168220845142791e-06,-1.959608868832088380e-08
-8.370813032641652787e-03,-2.244406525317373807e-03,2.137360076990004148e-04,3.764138006191325368e-06,-8.017016942002237341e-06,-1.959610286260269826e-08
-8.367048451884120594e-03,-2.252423462448179502e-03,2.137164115833415712e-04,3.765021053431339652e-06,-8.016850381601399914e-06,-1.959611785326754301e-08
-8.363282989301249956e-03,-2.260440225387103791e-03,2.136968154522858100e-04,3.765901612214525643e-06,-8.016668562565012411e-06,-1.959613365561319403e-08
-8.359516647514032839e-03,-2.268456798888921020e-03,2.136772193050236657e-04,3.766779417439690423e-06,-8.016471512442377597e-06,-1.959615026517373961e-08
-8.355749429408629303e-03,-2.276473167738240176e-03,2.136576231407500911e-04,3.767654203912949837e-06,-8.016259263436214288e-06,-1.959616767789863510e-08
-8.351981338136393526e-03,-2.284489316754204254e-03,2.136380269586636983e-04,3.768525706432762551e-06,-8.016031852423618034e-06,-1.959618589021496317e-08
-8.348212377113844312e-03,-2.292505230795232989e-03,2.136184307579665415e-04,3.769393659871566665e-06,-8.015789320976176449e-06,-1.959620489897385569e-08
-8.344442550022583560e-03,-2.300520894763610769e-03,2.135988345378635753e-04,3.770257799246909306e-06,-8.015531715381185701e-06,-1.959622470129410362e-08
-8.340671860809063809e-03,-2.308536293610296154e-03,2.135792382975627087e-04,3.771117859816387584e-06,-8.015259086654398353e-06,-1.959624529433970831e-08
-8.336900313684328032e-03,-2.316551412339665043e-03,2.135596420362746695e-04,3.771973577159010767e-06,-8.014971490555600298e-06,-1.959626667503995693e-08
-8.333127913123664424e-03,-2.324566236014174482e-03,2.135400457532136010e-04,3.772824687257030440e-06,-8.014668987602729109e-06,-1.959628883980782047e-08
-8.329354663866110273e-03,-2.332580749759217715e-03,2.135204494475974682e-04,3.773670926596220734e-06,-8.014351643078519854e-06,-1.959631178428533096e-08
-8.325580570913938480e-03,-2.340594938767868657e-03,2.135008531186491690e-04,3.774512032250977186e-06,-8.014019527041885835e-06,-1.959633550316018561e-08
-8.321805639532033061e-03,-2.348608788305606848e-03,2.134812567655974022e-04,3.775347741976070739e-06,-8.013672714336100923e-06,-1.959635999009685592e-08
-8.318029875247113722e-03,-2.356622283715186818e-03,2.134616603876776425e-04,3.776177794309585110e-06,-8.013311284591835326e-06,-1.959638523779524467e-08
-8.314253283846943093e-03,-2.364635410421391665e-03,2.134420639841331710e-04,3.777001928661797230e-06,-8.012935322235705541e-06,-1.959641123819249817e-08
-8.310475871379412530e-03,-2.372648153935796606e-03,2.134224675542154546e-04,3.777819885410318525e-06,-8.012544916495258291e-06,-1.959643798276937412e-08
-8.306697644151487397e-03,-2.380660499861637913e-03,2.134028710971846608e-04,3.778631406001518644e-06,-8.012140161399881937e-06,-1.959646546292021959e-08
-8.302918608728122873e-03,-2.388672433898585135e-03,2.133832746123094138e-04,3.779436233038660927e-06,-8.011721155786622205e-06,-1.959649367031613316e-08
-8.299138771931065250e-03,-2.396683941847523296e-03,2.133636780988664155e-04,3.780234110374352242e-06,-8.011288003301571318e-06,-1.959652259717642567e-08
-8.295358140837533548e-03,-2.404695009615402754e-03,2.133440815561397940e-04,3.781024783206514783e-06,-8.010840812396627253e-06,-1.959655223639208525e-08
-8.291576722778833466e-03,-2.412705623220040042e-03,2.133244849834205355e-04,3.781807998167001808e-06,-8.010379696327023786e-06,-1.959658258144700326e-08
-8.287794525338896753e-03,-2.420715768794887059e-03,2.133048883800058330e-04,3.782583503411148081e-06,-8.009904773145065841e-06,-1.959661362614163966e-08
-8.284011556352695663e-03,-2.428725432593841892e-03,2.132852917451992763e-04,3.783351048713553204e-06,-8.009416165687000479e-06,-1.959664536417513144e-08
-8.280227823904575887e-03,-2.436734600996034051e-03,2.132656950783107979e-04,3.784110385563513856e-06,-8.008914001557644943e-06,-1.959667778867658885e-08
-8.276443336326488875e-03,-2.444743260510576742e-03,2.132460983786577569e-04,3.784861267262491449e-06,-8.008398413112097523e-06,-1.959671089181520885e-08
-8.272658102196151289e-03,-2.452751397781297027e-03,2.132265016455659964e-04,3.785603449024423276e-06,-8.007869537435078421e-06,-1.959674466459033662e-08
-8.268872130335060480e-03,-2.460758999591457306e-03,2.132069048783708193e-04,3.786336688079883424e-06,-8.007327516317236548e-06,-1.959677909684426372e-08
-8.265085429806431905e-03,-2.468766052868462488e-03,2.131873080764182075e-04,3.787060743780438502e-06,-8.006772496230943014e-06,-1.959681417747733145e-08
-8.261298009913015106e-03,-2.476772544688527703e-03,2.131677112390656359e-04,3.787775377700750264e-06,-8.006204628306765639e-06,-1.959684989479328204e-08
-8.257509880194854185e-03,-2.484778462281302634e-03,2.131481143656823699e-04,3.788480353738254022e-06,-8.005624068310228055e-06,-1.959688623687851768e-08
-8.253721050426880007e-03,-2.492783793034503668e-03,2.131285174556495738e-04,3.789175438216274744e-06,-8.005030976613000432e-06,-1.959692319193783657e-08
-8.249931530616426076e-03,-2.500788524498542571e-03,2.131089205083599861e-04,3.789860399983875297e-06,-8.004425518163888590e-06,-1.959696074854168053e-08
-8.246141331000714919e-03,-2.508792644391026790e-03,2.130893235232175396e-04,3.790535010506899361e-06,-8.003807862464178569e-06,-1.959699889575070176e-08
-8.242350462044131104e-03,-2.516796140601320047e-03,2.130697264996369818e-04,3.791199043970614032e-06,-8.003178183528964493e-06,-1.959703762312676766e-08
-8.238558934435454353e-03,-2.524799001195088179e-03,2.130501294370431436e-04,3.791852277376013236e-06,-8.002536659850929438e-06,-1.959707692063283892e-08
-8.234766759085064905e-03,-2.532801214418663703e-03,2.130305323348708304e-04,3.792494490627132000e-06,-8.001883474369296596e-06,-1.959711677844095436e-08
-8.230973947121909481e-03,-2.540802768703542217e-03,2.130109351925646053e-04,3.793125466636541444e-06,-8.001218814417001521e-06,-1.959715718668091698e-08
-8.227180509890475932e-03,-2.548803652670753039e-03,2.129913380095792232e-04,3.793744991414454526e-06,-8.000542871681383026e-06,-1.959719813514307141e-08
-8.223386458947696750e-03,-2.556803855135123156e-03,2.129717407853796572e-04,3.794352854161879764e-06,-7.999855842157128807e-06,-1.959723961299642058e-08
-8.219591806059611469e-03,-2.564803365109646557e-03,2.129521435194424005e-04,3.794948847374161694e-06,-7.999157926084553849e-06,-1.959728160854752576e-08
-8.215796563198110580e-03,-2.572802171809647574e-03,2.129325462112559807e-04,3.795532766928692405e-06,-7.998449327903194876e-06,-1.959732410910475298e-08
-8.212000742537485173e-03,-2.580800264656943344e-03,2.129129488603221526e-04,3.796104412184777989e-06,-7.997730256188791102e-06,-1.959736710097922264e-08
-8.208204356450851669e-03,-2.588797633283997177e-03,2.128933514661568199e-04,3.796663586083427924e-06,-7.997000923588237179e-06,-1.959741056964392926e-08
-8.204407417506573083e-03,-2.596794267537921429e-03,2.128737540282906588e-04,3.797210095239637188e-06,-7.996261546762403397e-06,-1.959745450004264713e-08
-8.200609938464534579e-03,-2.604790157484456522e-03,2.128541565462695510e-04,3.797743750040191465e-06,-7.995512346319868903e-06,-1.959749887698404218e-08
-8.196811932272287174e-03,-2.612785293411908332e-03,2.128345590196544759e-04,3.798264364740042125e-06,-7.994753546749697781e-06,-1.959754368555042822e-08
-8.193013412061155021e-03,-2.620779665834992340e-03,2.128149614480209686e-04,3.798771757552964591e-06,-7.993985376358607841e-06,-1.959758891142329230e-08
-8.189214391142245544e-03,-2.628773265498601883e-03,2.127953638309586313e-04,3.799265750739739120e-06,-7.993208067206997609e-06,-1.959763454104384717e-08
-8.185414883002346820e-03,-2.636766083381534339e-03,2.127757661680701581e-04,3.799746170696462039e-06,-7.992421855038359682e-06,-1.959768056157360121e-08
-8.181614901299726073e-03,-2.644758110700157466e-03,2.127561684589708471e-04,3.800212848038363043e-06,-7.991626979208799121e-06,-1.959772696065308309e-08
-8.177814459859907362e-03,-2.652749338911967753e-03,2.127365707032882747e-04,3.800665617679046397e-06,-7.990823682616722933e-06,-1.959777372601464847e-08
-8.174013572671326097e-03,-2.660739759719090228e-03,2.127169729006623774e-04,3.801104318910973463e-06,-7.990012211623720423e-06,-1.959782084504337280e-08
-8.170212253880896822e-03,-2.668729365071711903e-03,2.126973750507461563e-04,3.801528795485437862e-06,-7.989192815969912414e-06,-1.959786830438439861e-08
-8.166410517789504664e-03,-2.676718147171422858e-03,2.126777771532063820e-04,3.801938895690684355e-06,-7.988365748687770726e-06,-1.959791608969154873e-08
-8.162608378847462098e-03,-2.684706098474445857e-03,2.126581792077246512e-04,3.802334472429269208e-06,-7.987531266014040302e-06,-1.959796418557209377e-08
-8.158805851649851212e-03,-2.692693211694800054e-03,2.126385812139984987e-04,3.802715383297658000e-06,-7.986689627293943171e-06,-1.959801257572016642e-08
-8.155002950931749747e-03,-2.700679479807371018e-03,2.126189831717421018e-04,3.803081490664486803e-06,-7.985841094884782709e-06,-1.959806124319793338e-08
-8.151199691563455405e-03,-2.708664896050870605e-03,2.125993850806867137e-04,3.803432661746021810e-06,-7.984985934061938228e-06,-1.959811017079117054e-08
-8.147396088545616477e-03,-2.716649453930698385e-03,2.125797869405808538e-04,3.803768768679736851e-06,-7.984124412924581743e-06,-1.959815934135821405e-08
-8.143592157004241050e-03,-2.724633147221721535e-03,2.125601887511899008e-04,3.804089688597844323e-06,-7.983256802294350803e-06,-1.959820873811623767e-08
-8.139787912185652424e-03,-2.732615969970962795e-03,2.125405905122958758e-04,3.804395303696439762e-06,-7.982383375617384052e-06,-1.959825834483151083e-08
-8.135983369451461888e-03,-2.740597916500153979e-03,2.125209922236966564e-04,3.804685501298866254e-06,-7.981504408874017350e-06,-1.959830814589071824e-08
-8.132178544273355875e-03,-2.748578981408223570e-03,2.125013938852054888e-04,3.804960173922229401e-06,-7.980620180468786382e-06,-1.959835812626611569e-08
-8.128373452227832807e-03,-2.756559159573698011e-03,2.124817954966503643e-04,3.805219219336591361e-06,-7.979730971131965855e-06,-1.959840827137569017e-08
-8.124568108991064852e-03,-2.764538446156932557e-03,2.124621970578737483e-04,3.805462540619679444e-06,-7.978837063825394680e-06,-1.959845856686530043e-08
-8.120762530333378026e-03,-2.772516836602323485e-03,2.124425985687324449e-04,3.805690046215690946e-06,-7.977938743620327042e-06,-1.959850899833577017e-08
-8.116956732113987313e-03,-2.780494326640357665e-03,2.124230000290977592e-04,3.805901649982427570e-06,-7.977036297605902024e-06,-1.959855955104312113e-08
-8.113150730275554834e-03,-2.788470912289556323e-03,2.124034014388560669e-04,3.806097271241468151e-06,-7.976130014772368255e-06,-1.959861020962867067e-08
-8.109344540838602303e-03,-2.796446589858348538e-03,2.123838027979095999e-04,3.806276834824946898e-06,-7.975220185892707667e-06,-1.959866095791348732e-08
-8.105538179896093487e-03,-2.804421355946777779e-03,2.123642041061770433e-04,3.806440271116974576e-06,-7.974307103416675062e-06,-1.959871177883149500e-08
-8.101731663607815437e-03,-2.812395207448119532e-03,2.123446053635946729e-04,3.806587516096638555e-06,-7.973391061344427573e-06,-1.959876265452407604e-08
-8.097925008194737165e-03,-2.820368141550376635e-03,2.123250065701167897e-04,3.806718511378130577e-06,-7.972472355103637121e-06,-1.959881356661335512e-08
-8.094118229933387407e-03,-2.828340155737646237e-03,2.123054077257163969e-04,3.806833204249067369e-06,-7.971551281428810248e-06,-1.959886449661049889e-08
-8.090311345150164729e-03,-2.836311247791358826e-03,2.122858088303845772e-04,3.806931547707839715e-06,-7.970628138237783933e-06,-1.959891542636397179e-08
-8.086504370215604268e-03,-2.844281415791400595e-03,2.122662098841304106e-04,3.807013500499011659e-06,-7.969703224507110106e-06,-1.959896633843814324e-08
-8.082697321538587221e-03,-2.852250658117116543e-03,2.122466108869799451e-04,3.807079027145688170e-06,-7.968776840150525057e-06,-1.959901721632556201e-08
-8.078890215560578097e-03,-2.860218973448183481e-03,2.122270118389751664e-04,3.807128097978033902e-06,-7.967849285901879312e-06,-1.959906804443567350e-08
-8.075083068749809925e-03,-2.868186360765374605e-03,2.122074127401734017e-04,3.807160689157826978e-06,-7.966920863197940469e-06,-1.959911880787482940e-08
-8.071275897595431292e-03,-2.876152819351199177e-03,2.121878135906465608e-04,3.807176782698623036e-06,-7.965991874057062498e-06,-1.959916949208225210e-08
-8.067468718601613492e-03,-2.884118348790426414e-03,2.121682143904812443e-04,3.807176366481297013e-06,-7.965062620959562667e-06,-1.959922008240667704e-08
-8.063661548281737465e-03,-2.892082948970490109e-03,2.121486151397787708e-04,3.807159434265650884e-06,-7.964133406730605687e-06,-1.959927056372999219e-08
-8.059854403152480126e-03,-2.900046620081767491e-03,2.121290158386560445e-04,3.807125985698475722e-06,-7.963204534413346976e-06,-1.959932092020963410e-08
-8.056047299727921510e-03,-2.908009362617733178e-03,2.121094164872461513e-04,3.807076026318303552e-06,-7.962276307140801979e-06,-1.959937113518294268e-08
-8.052240254513636300e-03,-2.915971177374989103e-03,2.120898170856992801e-04,3.807009567557618954e-06,-7.961349028008565923e-06,-1.959942119124632239e-08
-8.048433284000847815e-03,-2.923932065453160433e-03,2.120702176341831841e-04,3.806926626743058117e-06,-7.960422999946982988e-06,-1.959947107047567595e-08
-8.044626404660510863e-03,-2.931892028254665713e-03,2.120506181328838855e-04,3.806827227092939316e-06,-7.959498525587220235e-06,-1.959952075473145862e-08
-8.040819632937380723e-03,-2.939851067484345205e-03,2.120310185820052683e-04,3.806711397712394159e-06,-7.958575907128310537e-06,-1.959957022599431167e-08
-8.037012985244187946e-03,-2.947809185148973863e-03,2.120114189817692688e-04,3.806579173587256679e-06,-7.957655446212806452e-06,-1.959961946666661940e-08
-8.033206477955769781e-03,-2.955766383556641171e-03,2.119918193324149807e-04,3.806430595574751467e-06,-7.956737443796989360e-06,-1.959966845979560963e-08
-8.029400127403120077e-03,-2.963722665315981792e-03,2.119722196341980588e-04,3.806265710389826378e-06,-7.955822200015972691e-06,-1.959971718920095460e-08
-8.025593949867623061e-03,-2.971678033335316011e-03,2.119526198873900415e-04,3.806084570591985828e-06,-7.954910014069488007e-06,-1.959976563948910766e-08
-8.021787961575222933e-03,-2.979632490821648369e-03,2.119330200922774294e-04,3.805887234566333343e-06,-7.954001184093071610e-06,-1.959981379596692245e-08
-8.017982178690491110e-03,-2.987586041279511901e-03,2.119134202491611697e-04,3.805673766499677190e-06,-7.953096007027308077e-06,-1.959986164446270066e-08
-8.014176617311000519e-03,-2.995538688509762938e-03,2.118938203583561419e-04,3.805444236359827194e-06,-7.952194778514500703e-06,-1.959990917107650590e-08
-8.010371293461455294e-03,-3.003490436608182487e-03,2.118742204201912659e-04,3.805198719862645160e-06,-7.951297792761286148e-06,-1.959995636189447534e-08
-8.006566223087943635e-03,-3.011441289963987401e-03,2.118546204350093393e-04,3.804937298440999838e-06,-7.950405342426688867e-06,-1.960000320269117042e-08
